player_id,player_name,age,position,team,matches_played,minutes_played,goals,assists,yellow_cards,red_cards,market_value_million_eur,overall_rating,potential,rating_last_season,injury_days_per_season,monthly_salary_k_eur,nationality,tactical_profile,contract_years_remaining,expected_transfer_fee_million_eur,agent_fee_million_eur,xG,xA,market_value_next_season_million_eur,goals_per90,assists_per90,value_efficiency,potential_upside,disciplinary_index
4201,João Diallo,23,Defender,Porto,32,2918,2,0,10,0,36.41,67,77,69,52,480.3,Ghana,Overlapping Fullback,3,44.14,3.67,1.41,0.16,36.26,0.0616860863605209,0.0,0.05492996429552321,10,10
4202,Luka Suárez,26,Defender,Real Madrid,15,1379,1,0,12,0,35.01,65,74,61,20,572.0,England,Ball-Playing Defender,4,54.56,2.4,3.08,0.08,36.76,0.06526468455402465,0.0,0.02856326763781777,9,12
4203,João Castro,20,Midfielder,Sporting CP,14,1328,2,1,1,0,52.96,79,82,75,25,822.4,France,Box-to-Box,3,71.45,6.9,1.44,0.71,51.9,0.1355421686746988,0.0677710843373494,0.05664652567975831,3,1
4204,Andrés Novak,20,Forward,Borussia Dortmund,29,2640,10,3,8,0,46.73,68,73,70,32,537.7,Croatia,Poacher,1,57.76,4.07,9.53,1.56,46.08,0.3409090909090909,0.1022727272727273,0.2781938797346459,5,8
4205,Daniel García,21,Defender,PSG,16,1482,3,1,2,0,43.38,70,75,70,9,408.6,Germany,Attacking Fullback,5,57.35,1.83,3.79,1.38,44.77,0.1821862348178138,0.06072874493927126,0.09220839096357768,5,2
4206,Gavi Pérez,22,Midfielder,Real Madrid,13,1195,0,3,10,0,44.36,73,82,74,37,376.8,Brazil,Box-to-Box,1,54.03,3.33,-0.36,2.68,45.07,0.0,0.2259414225941422,0.06762849413886385,9,10
4207,Daniel López,19,Forward,Sporting CP,29,2685,8,5,2,0,64.73,82,83,83,14,1093.3,Germany,Inverted Winger,2,102.38,6.96,3.81,6.15,63.56,0.2681564245810056,0.1675977653631285,0.2008342345125907,1,2
4208,Diego Petrović,29,Forward,Bayern Munich,18,1671,5,3,0,0,45.47,69,70,63,0,561.5,Serbia,Inverted Winger,5,60.07,2.02,3.4,3.22,45.92,0.2692998204667864,0.1615798922800718,0.1759401803386849,1,0
4209,Jude Bennacer,24,Forward,Benfica,13,1172,3,1,5,0,36.96,65,66,61,25,395.8,Netherlands,Inverted Winger,4,54.43,3.65,1.66,2.01,35.48,0.2303754266211604,0.07679180887372014,0.1082251082251082,1,5
4210,Enzo García,30,Defender,PSG,33,3014,3,3,1,0,39.55,66,73,64,19,698.5,England,Central Defender,2,62.31,4.9,3.03,3.24,40.82,0.08958195089581951,0.08958195089581951,0.1517067003792668,7,1
4211,Jude Alvarez,26,Forward,Bayern Munich,20,1854,7,4,0,0,54.32,75,79,70,11,457.6,Nigeria,Target Forward,2,70.4,4.4,7.19,3.13,55.3,0.3398058252427184,0.1941747572815534,0.2025036818851252,4,0
4212,Samuel Flores,19,Midfielder,PSG,8,754,0,1,3,0,35.46,65,74,59,7,451.8,Netherlands,Pressing Midfielder,3,51.55,3.24,-1.57,1.82,38.15,0.0,0.1193633952254642,0.02820078962210942,9,3
4213,Nico López,21,Defender,Napoli,26,2363,2,1,7,1,44.21,71,72,67,0,466.4,Portugal,Attacking Fullback,4,51.24,2.88,1.78,1.64,44.65,0.0761743546339399,0.03808717731696995,0.06785795068988916,1,10
4214,Ousmane Suárez,26,Defender,Napoli,8,801,1,1,6,0,47.82,75,84,72,9,647.4,Croatia,Central Defender,2,70.8,4.38,0.37,0.43,51.26,0.1123595505617977,0.1123595505617977,0.04182350480970305,9,6
4215,Samuel Ramos,27,Forward,Inter Milan,23,2145,8,2,12,0,49.75,72,76,71,21,418.5,Argentina,Inverted Winger,1,70.68,6.73,9.21,2.84,49.65,0.3356643356643357,0.08391608391608392,0.2010050251256282,4,12
4216,Enzo Rodríguez,21,Forward,Inter Milan,27,2519,7,6,11,0,52.11,73,75,70,30,792.8,Nigeria,Inside Forward,4,80.22,6.86,7.42,6.45,50.03,0.2500992457324335,0.2143707820563716,0.2494722701976588,2,11
4217,Thiago Silva,26,Defender,Sporting CP,3,335,0,0,10,0,41.11,71,73,66,18,358.8,Belgium,Overlapping Fullback,1,54.13,3.66,0.83,0.02,40.45,0.0,0.0,0.0,2,10
4218,Sergio Ramírez,19,Midfielder,Inter Milan,5,461,3,0,4,0,42.18,70,76,68,21,475.2,Nigeria,Advanced Playmaker,5,53.09,3.04,3.21,-0.07,42.94,0.5856832971800434,0.0,0.07112375533428165,6,4
4219,Enzo Petrović,33,Midfielder,PSG,8,764,1,1,3,1,35.9,66,69,66,36,604.8,Brazil,Box-to-Box,2,43.27,1.47,2.0,0.05,34.39,0.1178010471204188,0.1178010471204188,0.05571030640668524,3,6
4220,David González,22,Midfielder,Atalanta,29,2637,3,2,8,0,39.36,67,68,65,33,567.8,France,Box-to-Box,2,52.07,4.98,3.28,1.2,37.16,0.1023890784982935,0.06825938566552901,0.1270325203252033,1,8
4221,Daniel Ramos,23,Forward,Arsenal,18,1672,6,2,12,0,42.73,68,78,67,36,658.1,England,Inside Forward,5,60.46,4.81,5.67,2.34,43.93,0.3229665071770335,0.1076555023923445,0.1872220922068804,10,12
4222,Enzo Alvarez,23,Forward,Atalanta,34,3085,6,2,9,0,42.05,66,69,68,5,365.0,Netherlands,Poacher,5,50.65,1.57,4.5,1.18,42.89,0.1750405186385737,0.05834683954619125,0.1902497027348395,3,9
4223,Lucas Molina,23,Defender,Bayern Munich,5,502,0,1,11,1,37.66,67,72,68,7,649.7,Italy,Overlapping Fullback,5,42.95,1.97,0.27,1.12,39.02,0.0,0.1792828685258964,0.02655337227827934,5,14
4224,Sergio Silva,24,Midfielder,Inter Milan,17,1578,2,1,9,0,39.01,67,70,63,12,530.9,Portugal,Advanced Playmaker,2,44.62,3.05,1.58,-0.58,39.24,0.1140684410646388,0.05703422053231939,0.07690335811330429,3,9
4225,Rafael Ibrahim,20,Defender,Ajax,24,2167,1,1,11,0,46.33,74,78,70,14,403.1,England,Attacking Fullback,3,67.63,2.32,0.47,0.61,46.89,0.04153207198892478,0.04153207198892478,0.04316857327865314,4,11
4226,Victor Diallo,33,Defender,Borussia Dortmund,22,2022,0,4,1,1,26.31,55,61,49,26,238.8,Argentina,Central Defender,2,30.4,1.07,-0.1,4.71,26.52,0.0,0.1780415430267062,0.1520334473584189,6,4
4227,Pablo Moreno,20,Defender,Bayern Munich,6,560,0,1,11,0,52.01,79,88,76,12,787.3,France,Ball-Playing Defender,1,70.8,5.0,0.19,0.41,55.44,0.0,0.1607142857142857,0.0192270717169775,9,11
4228,Lucas Moreno,25,Goalkeeper,Atalanta,28,2591,4,4,9,0,50.53,74,76,76,14,647.2,Belgium,Shot Stopper,5,61.39,4.97,4.49,3.59,50.13,0.138942493245851,0.138942493245851,0.1583217890362161,2,9
4229,Enzo Petrović,28,Forward,Juventus,4,441,2,1,1,0,39.26,67,72,65,7,362.6,Netherlands,Inside Forward,3,53.18,3.59,2.25,0.17,40.67,0.4081632653061224,0.2040816326530612,0.07641365257259297,5,1
4230,Rafael Kovačević,20,Forward,Atalanta,16,1494,2,1,2,0,41.33,70,75,71,34,664.3,France,Inside Forward,2,55.82,3.82,1.99,0.42,40.59,0.1204819277108434,0.06024096385542168,0.07258649891120252,5,2
4231,Nico Bennacer,29,Midfielder,Real Madrid,26,2376,3,2,10,0,42.28,69,71,71,20,593.2,Spain,Deep-Lying Playmaker,2,54.42,5.11,4.34,1.78,41.43,0.1136363636363636,0.07575757575757576,0.1182592242194891,2,10
4232,David Bennacer,23,Defender,Bayern Munich,23,2121,4,0,12,0,50.88,76,79,75,9,900.3,Belgium,Central Defender,3,78.87,2.52,4.25,0.23,51.49,0.1697312588401697,0.0,0.07861635220125786,3,12
4233,Thiago Santos,24,Forward,Borussia Dortmund,30,2785,6,11,10,0,53.75,72,74,74,17,922.9,England,Inverted Winger,4,79.62,4.75,5.06,11.87,53.0,0.1938958707360862,0.355475763016158,0.3162790697674419,2,10
4234,Mateo Ortega,23,Defender,Ajax,33,3056,3,1,8,0,38.55,66,68,61,15,665.5,Argentina,Ball-Playing Defender,3,54.62,3.31,3.01,0.4,38.16,0.08835078534031414,0.02945026178010471,0.1037613488975357,2,8
4235,Enzo García,28,Forward,Barcelona,30,2703,5,5,7,0,46.73,70,79,71,22,401.0,Spain,Inside Forward,3,53.59,5.23,4.85,2.44,48.88,0.1664816870144284,0.1664816870144284,0.2139952921035737,9,7
4236,Samuel Jović,18,Defender,RB Leipzig,32,2902,3,1,2,0,41.68,69,76,66,20,373.7,Brazil,Attacking Fullback,2,55.83,3.85,2.5,0.15,42.93,0.09303928325292901,0.031013094417643,0.09596928982725528,7,2
4237,Daniel López,19,Defender,Ajax,26,2368,3,0,8,0,57.08,81,82,79,0,804.2,Spain,Attacking Fullback,1,74.68,2.37,2.81,0.69,57.65,0.1140202702702703,0.0,0.05255781359495445,1,8
4238,Lucas Novak,18,Midfielder,Barcelona,32,2934,2,7,10,0,54.91,77,83,78,6,700.0,Belgium,Pressing Midfielder,2,85.56,8.04,2.46,8.76,57.55,0.06134969325153374,0.2147239263803681,0.1639045711163722,6,10
4239,Samuel Kovačević,35,Defender,Napoli,27,2445,2,4,7,0,46.9,72,80,69,6,810.7,Netherlands,Attacking Fullback,1,60.65,2.5,1.82,4.57,50.09,0.07361963190184048,0.147239263803681,0.1279317697228145,8,7
4240,David Vargas,21,Forward,Arsenal,34,3080,11,3,3,0,54.78,74,75,74,29,812.6,Spain,Inside Forward,2,62.28,2.81,12.06,3.58,52.15,0.3214285714285715,0.08766233766233766,0.2555677254472435,1,3
4241,David Novak,18,Defender,Benfica,17,1601,0,0,8,0,43.06,73,79,75,27,532.5,USA,Ball-Playing Defender,5,57.45,4.41,0.16,0.52,43.32,0.0,0.0,0.0,6,8
4242,Alex Jović,25,Defender,Juventus,27,2474,4,3,3,0,45.48,70,77,72,7,483.8,Portugal,Attacking Fullback,5,58.68,3.04,3.85,3.93,48.03,0.1455133387227163,0.1091350040420372,0.1539138082673703,7,3
4243,Enzo Moreno,28,Defender,Ajax,32,2953,3,1,11,0,50.43,76,79,74,14,819.3,Belgium,Central Defender,2,72.22,4.45,0.82,0.88,50.53,0.091432441584829,0.03047748052827633,0.07931786634939521,3,11
4244,Thiago Petrović,18,Goalkeeper,Real Madrid,5,531,0,0,4,0,63.08,87,91,89,0,925.0,Brazil,Shot Stopper,5,95.96,7.59,-0.33,0.07,65.6,0.0,0.0,0.0,4,4
4245,Diego Fernandes,23,Goalkeeper,Juventus,14,1267,1,1,5,0,46.98,75,82,75,26,658.8,England,Shot Stopper,2,60.15,5.33,0.99,0.37,47.83,0.07103393843725335,0.07103393843725335,0.04257130693912303,7,5
4246,Daniel Alvarez,23,Midfielder,Porto,12,1102,1,2,3,0,37.88,68,71,67,53,567.1,Croatia,Box-to-Box,2,48.88,4.41,1.4,3.33,35.0,0.08166969147005446,0.1633393829401089,0.0791974656810982,3,3
4247,Benjamin Ibrahim,23,Defender,Bayern Munich,3,339,0,1,10,0,48.61,77,83,76,28,653.3,Morocco,Attacking Fullback,1,60.69,3.93,-0.36,2.14,48.8,0.0,0.2654867256637168,0.02057189878625797,6,10
4248,Nico Martínez,22,Forward,Juventus,11,1054,4,2,12,0,45.13,70,77,67,2,395.3,Ghana,Poacher,2,53.9,3.01,5.22,1.56,48.11,0.3415559772296015,0.1707779886148008,0.1329492576999778,7,12
4249,Benjamin Suárez,22,Forward,Real Madrid,15,1386,4,1,0,0,51.61,77,87,71,32,892.3,Ghana,Poacher,1,63.86,1.94,6.73,0.56,53.47,0.2597402597402597,0.06493506493506493,0.0968804495252858,10,0
4250,Benjamin Ramos,22,Defender,Ajax,28,2600,3,2,11,0,41.42,69,73,70,37,685.3,Italy,Central Defender,1,54.7,2.57,4.61,2.25,40.01,0.1038461538461538,0.06923076923076923,0.1207146306132303,4,11
4251,Alex Rodríguez,23,Midfielder,Porto,13,1207,1,2,10,0,54.03,80,90,75,26,898.9,Brazil,Advanced Playmaker,2,68.09,2.53,1.08,1.95,56.62,0.07456503728251863,0.1491300745650373,0.0555247084952804,10,10
4252,Alex Bennacer,22,Forward,Real Madrid,4,394,0,0,10,0,35.6,66,67,66,14,396.2,Portugal,Target Forward,1,42.67,3.79,0.11,-0.11,34.96,0.0,0.0,0.0,1,10
4253,Pablo Vargas,30,Midfielder,Napoli,11,1057,0,1,2,0,33.38,64,69,66,27,592.9,Netherlands,Advanced Playmaker,2,45.57,2.93,0.05,1.26,33.25,0.0,0.08514664143803218,0.02995805871779508,5,2
4254,Enzo Ortega,23,Midfielder,Bayern Munich,31,2873,3,3,8,1,42.73,68,69,68,0,685.6,Belgium,Box-to-Box,4,53.64,2.02,2.26,2.83,43.16,0.09397841977027498,0.09397841977027498,0.1404165691551603,1,11
4255,Benjamin Jović,22,Defender,Inter Milan,16,1440,3,0,4,0,35.33,64,74,64,24,454.0,Argentina,Ball-Playing Defender,3,49.84,3.63,2.96,0.38,37.17,0.1875,0.0,0.08491367110104728,10,4
4256,Martin Kovačević,18,Midfielder,AC Milan,6,629,0,1,12,0,39.67,69,77,71,12,630.9,Spain,Deep-Lying Playmaker,2,59.76,5.42,0.36,0.51,41.89,0.0,0.1430842607313196,0.02520796571716662,8,12
4257,Bruno Vargas,30,Forward,Borussia Dortmund,15,1415,4,2,8,0,40.71,67,77,61,22,699.3,Belgium,Inside Forward,2,61.67,4.83,5.09,2.51,42.99,0.2544169611307421,0.127208480565371,0.1473839351510685,10,8
4258,Thiago Martínez,23,Midfielder,Arsenal,12,1144,1,0,1,1,34.68,64,65,64,5,488.8,Portugal,Box-to-Box,1,42.09,1.32,0.47,0.2,34.68,0.07867132867132867,0.0,0.02883506343713956,1,4
4259,Mohamed Zieliński,20,Forward,Inter Milan,16,1527,6,3,0,0,56.55,78,84,73,15,756.4,Netherlands,Target Forward,3,74.56,2.61,7.2,4.41,58.25,0.3536345776031434,0.1768172888015717,0.1591511936339523,6,0
4260,Bruno Rodríguez,25,Forward,AC Milan,6,543,0,1,5,0,48.51,77,82,72,30,859.8,Argentina,Poacher,4,75.01,2.36,0.33,1.35,48.02,0.0,0.1657458563535912,0.02061430632859204,5,5
4261,Ousmane Jović,18,Forward,Bayern Munich,24,2172,9,0,10,0,54.33,76,82,70,20,725.5,USA,Poacher,3,80.76,5.2,8.73,-0.39,55.42,0.3729281767955801,0.0,0.1656543346217559,6,10
4262,Antoine Zieliński,28,Midfielder,Sporting CP,19,1728,2,0,5,0,48.83,76,85,74,18,602.9,Germany,Box-to-Box,2,66.4,3.92,2.49,-0.43,51.47,0.1041666666666667,0.0,0.04095842719639566,9,5
4263,Lucas Vargas,21,Goalkeeper,Borussia Dortmund,10,983,0,2,3,0,51.75,78,81,78,3,663.2,Spain,Sweeper Keeper,4,65.0,3.14,-0.4,2.34,52.99,0.0,0.1831129196337742,0.03864734299516908,3,3
4264,David Pérez,22,Midfielder,Manchester City,28,2551,1,3,5,0,50.03,76,81,73,14,680.3,Spain,Box-to-Box,5,56.29,2.62,0.73,3.52,51.13,0.03528028224225794,0.1058408467267738,0.07995202878273036,5,5
4265,Diego Castro,20,Midfielder,Napoli,16,1444,1,1,11,0,54.13,80,81,77,12,837.0,Germany,Pressing Midfielder,2,80.85,3.86,1.31,0.45,53.37,0.06232686980609418,0.06232686980609418,0.03694808793644928,1,11
4266,Samuel Zieliński,18,Midfielder,Real Madrid,15,1391,1,4,9,0,50.88,76,86,74,9,741.2,Italy,Advanced Playmaker,3,68.62,2.5,0.63,5.64,55.05,0.06470165348670022,0.2588066139468009,0.09827044025157232,10,9
4267,Martin Novak,19,Defender,AC Milan,21,1964,0,2,2,0,51.56,79,84,75,33,461.4,USA,Ball-Playing Defender,2,62.3,3.01,0.5,4.0,50.74,0.0,0.09164969450101833,0.03878975950349108,5,2
4268,Pedro Bennacer,25,Defender,Benfica,17,1617,4,1,5,0,44.03,70,77,69,12,480.3,Morocco,Overlapping Fullback,1,60.53,5.64,4.11,0.07,46.06,0.2226345083487941,0.05565862708719852,0.1135589370883489,7,5
4269,Martin Ramos,18,Goalkeeper,Ajax,5,531,0,0,11,0,43.83,74,79,74,36,413.8,Ghana,Shot Stopper,2,62.72,5.96,0.39,-0.09,42.87,0.0,0.0,0.0,5,11
4270,Mateo Petrović,19,Midfielder,Sporting CP,19,1797,1,1,11,0,49.03,76,81,77,10,683.2,Netherlands,Deep-Lying Playmaker,4,66.5,5.92,0.81,1.76,50.5,0.05008347245409015,0.05008347245409015,0.04079135223332653,5,11
4271,Martin Pérez,19,Forward,Atalanta,22,1985,8,3,5,0,50.21,71,81,71,0,901.6,Portugal,Inverted Winger,3,55.68,3.34,12.03,1.6,55.23,0.36272040302267,0.1360201511335012,0.219079864568811,10,5
4272,Marco Vargas,30,Defender,Barcelona,12,1124,0,1,5,0,30.2,60,64,55,8,275.5,France,Attacking Fullback,5,34.7,2.0,-0.23,1.64,30.92,0.0,0.0800711743772242,0.03311258278145696,4,5
4273,Victor Torres,22,Forward,RB Leipzig,4,384,0,0,4,0,48.91,77,86,73,10,497.4,USA,Target Forward,4,59.66,2.0,0.78,0.16,52.33,0.0,0.0,0.0,9,4
4274,Luka Castro,31,Forward,AC Milan,16,1492,6,4,9,0,55.56,77,84,72,21,571.1,Belgium,Poacher,2,87.39,3.23,8.05,4.61,57.12,0.3619302949061662,0.2412868632707774,0.1799856011519078,7,9
4275,Martin López,30,Defender,Porto,26,2379,1,0,9,0,39.23,68,73,70,2,556.2,Netherlands,Overlapping Fullback,5,58.15,4.54,0.84,-0.4,41.03,0.03783102143757881,0.0,0.02549069589599796,5,9
4276,Lucas Diallo,25,Defender,Ajax,19,1790,5,1,3,0,48.21,73,79,69,16,464.7,Argentina,Overlapping Fullback,4,55.57,2.93,4.19,-0.04,49.56,0.2513966480446927,0.05027932960893854,0.1244555071561917,6,3
4277,João Ortega,26,Defender,Real Madrid,27,2452,2,2,8,0,41.58,69,72,65,18,638.1,Ghana,Overlapping Fullback,4,47.02,2.1,1.63,2.56,41.33,0.0734094616639478,0.0734094616639478,0.0962000962000962,3,8
4278,Enzo López,26,Forward,Atalanta,9,883,5,1,1,0,61.25,84,92,79,43,1095.1,USA,Inside Forward,1,85.43,7.41,6.9,1.12,60.88,0.5096262740656852,0.101925254813137,0.09795918367346938,8,1
4279,Sergio Flores,25,Defender,Bayern Munich,18,1699,1,2,3,0,50.03,76,84,72,2,694.8,Morocco,Overlapping Fullback,2,78.73,5.66,1.89,2.85,53.83,0.05297233666862861,0.1059446733372572,0.05996402158704777,8,3
4280,Bruno Hernández,19,Defender,Inter Milan,15,1419,2,0,3,0,43.05,72,73,68,35,439.4,Italy,Ball-Playing Defender,4,48.19,3.02,0.87,0.97,40.47,0.1268498942917548,0.0,0.04645760743321719,1,3
4281,Karim Molina,35,Midfielder,Manchester City,12,1137,2,3,10,0,38.36,67,74,66,49,545.5,Nigeria,Advanced Playmaker,4,43.62,2.85,1.61,1.7,37.29,0.158311345646438,0.237467018469657,0.1303441084462982,7,10
4282,Samuel Ibrahim,22,Midfielder,Sporting CP,29,2649,2,4,8,0,40.81,67,71,64,12,628.4,Italy,Deep-Lying Playmaker,3,47.28,1.58,1.35,5.9,41.46,0.06795016987542468,0.1359003397508494,0.1470227885322225,4,8
4283,Karim Petrović,21,Defender,PSG,22,1987,6,0,8,0,32.56,59,60,61,25,462.4,Portugal,Overlapping Fullback,1,43.12,3.34,6.41,0.5,31.26,0.2717664821338701,0.0,0.1842751842751843,1,8
4284,Andrés Ramírez,25,Midfielder,Porto,22,1985,0,4,2,1,39.06,67,77,69,15,525.2,Portugal,Pressing Midfielder,4,54.17,4.96,-0.2,6.39,41.79,0.0,0.181360201511335,0.1024065540194572,10,5
4285,Luka Silva,25,Midfielder,Sporting CP,22,2051,1,2,3,0,40.92,69,76,68,15,680.7,Serbia,Deep-Lying Playmaker,1,47.63,2.22,0.16,2.55,42.56,0.0438810336421258,0.0877620672842516,0.07331378299120234,7,3
4286,João Suárez,33,Forward,RB Leipzig,32,2967,8,3,8,0,42.6,66,70,60,38,439.4,Argentina,Inside Forward,1,57.52,1.93,9.35,1.67,41.07,0.2426693629929221,0.09100101112234579,0.2582159624413146,4,8
4287,David Kovačević,20,Defender,Porto,32,2930,3,0,7,0,50.41,77,85,72,28,833.0,Brazil,Central Defender,3,78.64,5.97,1.52,-0.1,51.62,0.09215017064846416,0.0,0.05951200158698671,8,7
4288,Thiago Silva,31,Midfielder,Bayern Munich,6,581,1,1,6,0,38.78,68,69,68,23,524.4,Germany,Advanced Playmaker,3,42.73,3.94,1.0,0.65,37.38,0.1549053356282272,0.1549053356282272,0.05157297576070139,1,6
4289,Mohamed Ramírez,29,Forward,Ajax,20,1888,4,3,6,0,40.21,65,72,62,0,358.9,Germany,Inverted Winger,3,58.28,3.21,3.88,3.68,43.02,0.1906779661016949,0.1430084745762712,0.1740860482467048,7,6
4290,Diego Kovačević,23,Goalkeeper,Napoli,5,514,0,0,4,1,34.71,65,74,59,10,347.5,Netherlands,Sweeper Keeper,5,51.27,2.17,-0.07,-0.07,37.14,0.0,0.0,0.0,9,7
4291,Daniel Suárez,31,Midfielder,Sporting CP,8,784,1,1,2,0,36.3,66,76,67,28,455.6,Belgium,Advanced Playmaker,4,53.84,3.79,1.1,1.24,37.9,0.114795918367347,0.114795918367347,0.05509641873278237,10,2
4292,Luka Kovačević,20,Forward,RB Leipzig,17,1590,7,0,9,0,65.16,85,90,87,13,963.8,Belgium,Inverted Winger,2,93.84,8.59,5.66,-0.28,66.72,0.3962264150943396,0.0,0.1074278698588091,5,9
4293,Sergio Ramos,33,Forward,Juventus,31,2840,9,1,2,0,41.93,64,71,61,0,673.6,USA,Poacher,5,58.43,3.44,6.01,1.26,44.87,0.2852112676056338,0.03169014084507042,0.2384927259718579,7,2
4294,Marco Silva,18,Midfielder,Real Madrid,6,618,0,2,11,0,32.53,62,71,64,14,419.7,Morocco,Pressing Midfielder,4,50.09,1.9,-0.52,2.07,34.55,0.0,0.2912621359223301,0.06148170919151552,9,11
4295,Mohamed Santos,19,Midfielder,Bayern Munich,33,3038,5,7,0,0,61.53,80,83,82,0,507.6,Italy,Advanced Playmaker,2,95.97,7.51,5.07,9.6,63.38,0.1481237656352864,0.2073732718894009,0.1950268161872257,3,0
4296,Pablo Diallo,32,Forward,Porto,17,1608,2,5,2,0,41.76,67,77,65,5,376.4,Germany,Poacher,2,66.66,6.53,2.61,6.44,45.52,0.1119402985074627,0.2798507462686567,0.1676245210727969,10,2
4297,Victor Alvarez,20,Defender,Juventus,4,394,1,1,2,0,43.06,71,72,69,7,390.1,Serbia,Central Defender,3,66.4,4.64,1.98,0.52,42.89,0.2284263959390863,0.2284263959390863,0.04644681839294008,1,2
4298,Samuel Ramos,33,Midfielder,RB Leipzig,7,699,1,0,7,0,40.12,69,75,65,7,608.4,Spain,Advanced Playmaker,4,55.38,3.3,1.65,0.0,41.97,0.1287553648068669,0.0,0.02492522432701895,6,7
4299,Sergio Hakimi,19,Forward,Manchester City,31,2822,5,8,12,0,52.0,72,80,72,0,446.9,Belgium,Inside Forward,1,76.16,6.16,6.97,8.3,56.16,0.1594613749114104,0.2551381998582566,0.25,8,12
4300,Enzo Suárez,21,Midfielder,Barcelona,16,1526,3,1,3,0,44.45,72,81,66,35,776.6,Spain,Pressing Midfielder,5,69.81,4.92,3.63,1.42,45.34,0.1769331585845347,0.05897771952817824,0.08998875140607424,9,3
4301,Enzo Ortega,35,Midfielder,Barcelona,28,2541,1,3,1,0,34.48,62,65,61,3,547.6,USA,Box-to-Box,1,46.07,1.58,1.61,3.07,35.31,0.03541912632821723,0.1062573789846517,0.1160092807424594,3,1
4302,Bruno Suárez,18,Forward,Napoli,22,2029,9,2,4,0,40.83,63,73,65,13,684.6,Croatia,Poacher,2,52.77,3.55,8.85,1.46,43.85,0.3992114342040414,0.08871365204534254,0.2694097477345089,10,4
4303,Rafael Alvarez,19,Midfielder,Real Madrid,9,882,1,1,10,0,26.98,57,65,59,30,306.6,Croatia,Advanced Playmaker,3,42.65,2.9,0.93,0.42,27.52,0.1020408163265306,0.1020408163265306,0.07412898443291327,8,10
4304,Ousmane Vargas,22,Goalkeeper,Inter Milan,29,2665,5,4,7,0,48.05,72,73,71,31,657.5,Portugal,Sweeper Keeper,1,74.53,6.05,4.36,3.23,45.55,0.1688555347091933,0.1350844277673546,0.1873048907388137,1,7
4305,David Ibrahim,26,Forward,Borussia Dortmund,7,670,3,1,4,0,43.83,70,74,70,0,636.8,Belgium,Poacher,1,67.96,5.34,4.32,0.47,45.58,0.4029850746268657,0.1343283582089552,0.09126169290440338,4,4
4306,Victor Torres,19,Defender,Porto,9,846,1,1,3,0,53.58,80,81,82,23,907.5,Germany,Central Defender,2,77.6,6.04,-0.58,-0.58,51.65,0.1063829787234043,0.1063829787234043,0.03732736095558045,1,3
4307,Enzo Suárez,20,Forward,Borussia Dortmund,25,2290,5,3,8,0,54.26,77,81,75,19,900.1,Nigeria,Inverted Winger,3,84.03,2.9,4.85,3.29,54.37,0.1965065502183406,0.1179039301310044,0.1474382602285293,4,8
4308,Mohamed García,19,Defender,Sporting CP,25,2292,1,1,3,0,45.06,73,79,74,15,679.6,Italy,Ball-Playing Defender,2,55.21,2.94,0.86,1.27,46.41,0.03926701570680628,0.03926701570680628,0.04438526409232135,6,3
4309,Victor Martínez,21,Forward,Sporting CP,10,912,1,1,1,0,43.16,71,79,71,5,454.3,Netherlands,Poacher,2,57.7,4.54,1.77,1.26,46.18,0.09868421052631579,0.09868421052631579,0.04633920296570899,8,1
4310,Lucas Vargas,32,Midfielder,Inter Milan,12,1136,2,5,11,0,46.6,72,78,68,24,615.5,Netherlands,Box-to-Box,4,57.57,5.18,3.09,3.1,47.16,0.1584507042253521,0.3961267605633803,0.1502145922746781,6,11
4311,Sergio Silva,29,Midfielder,Manchester City,25,2308,1,3,12,0,30.66,59,61,58,19,548.6,Croatia,Box-to-Box,5,36.52,1.59,-0.3,2.69,30.11,0.0389948006932409,0.1169844020797227,0.1304631441617743,2,12
4312,Jude González,28,Defender,Sporting CP,29,2670,0,1,2,0,54.02,81,90,80,25,456.4,Spain,Attacking Fullback,3,63.52,2.24,-0.66,0.73,56.18,0.0,0.03370786516853932,0.01851166234727878,9,2
4313,Martin Fernandes,35,Defender,Ajax,5,470,0,0,3,0,28.5,60,69,56,30,504.9,Argentina,Overlapping Fullback,2,38.42,2.82,-0.41,-0.2,29.36,0.0,0.0,0.0,9,3
4314,Thiago Kovačević,28,Defender,RB Leipzig,18,1672,3,2,1,0,46.51,73,79,74,30,658.0,Croatia,Overlapping Fullback,4,66.83,6.66,4.82,0.86,46.51,0.1614832535885167,0.1076555023923445,0.1075037626316921,6,1
4315,Sergio Santos,18,Midfielder,Sporting CP,14,1291,0,2,1,0,37.86,67,68,67,15,481.9,Ghana,Deep-Lying Playmaker,4,49.69,4.86,0.65,2.72,37.1,0.0,0.139426800929512,0.05282620179609086,1,1
4316,Ousmane Petrović,35,Goalkeeper,PSG,7,691,1,1,2,0,36.21,65,66,61,8,509.2,Brazil,Sweeper Keeper,1,56.01,5.33,1.39,0.32,35.99,0.130246020260492,0.130246020260492,0.05523336095001381,1,2
4317,Rafael Diallo,20,Midfielder,RB Leipzig,30,2744,3,4,12,0,53.06,77,79,73,23,879.0,Morocco,Box-to-Box,2,67.23,5.83,2.78,4.35,51.68,0.09839650145772595,0.1311953352769679,0.1319261213720317,2,12
4318,Thiago Moreno,27,Forward,RB Leipzig,8,764,3,2,2,0,45.1,72,81,66,34,391.1,Germany,Target Forward,4,55.7,4.99,3.62,2.16,46.09,0.3534031413612566,0.2356020942408377,0.1108647450110865,9,2
